SensorTime,Sensor59,Sensor103,Sensor510,Sensor348,Sensor431,Sensor434,Sensor430,Sensor435,Sensor21,Sensor28,Sensor436,Sensor129,Sensor210,Sensor298,Sensor163,Pass_Fail
2008-08-30 03:10:00,1.446,-0.012,65.116,0.028,4.322,6.048,12.795,5.748,-5666.25,68.633,1.087,-0.52,0.12,0.041,0.078,-1
2008-08-30 04:20:00,4.836,-0.01,47.12,0.015,11.721,7.463,10.337,4.227,-5523.75,70.9,3.183,0.331,0.063,0.044,0.097,-1
2008-08-30 04:24:00,-2.666,-0.009,72.222,0.014,13.437,9.462,3.705,3.804,-6477.0,70.222,1.158,0.331,0.062,0.042,0.094,-1
2008-08-30 04:55:00,-0.346,-0.015,45.734,0.032,22.078,14.376,27.106,5.613,-5733.0,68.0,2.181,0.236,0.138,0.081,0.183,-1
2008-08-30 05:05:00,-6.606,-0.01,36.715,0.014,60.843,10.101,10.167,4.65,-5242.25,68.578,3.719,-1.655,0.046,0.06,0.133,-1
2008-08-30 05:05:00,-0.019,-0.013,18.13,0.015,94.624,16.501,16.567,3.111,-5336.0,65.911,2.094,-0.095,0.046,0.09,0.212,-1
2008-08-30 05:38:00,1.484,-0.015,62.329,0.03,13.7,16.316,19.682,4.355,-5472.0,69.067,1.491,0.757,0.122,0.095,0.213,-1
2008-08-30 05:51:00,8.986,-0.008,76.877,0.017,16.648,15.073,12.907,8.54,-5361.5,63.844,3.488,-0.52,0.063,0.086,0.201,-1
2008-08-30 07:50:00,-0.95,-0.014,61.972,0.022,19.551,14.053,5.393,4.803,-6341.25,72.311,3.571,-0.52,0.075,0.058,0.14,-1
2008-08-30 07:54:00,2.862,-0.01,55.377,0.031,22.286,11.91,10.076,4.91,-6222.5,66.733,3.317,0.331,0.128,0.053,0.116,-1
2008-08-30 08:10:00,-2.076,-0.014,33.245,0.028,25.643,14.546,9.072,5.085,-6305.25,67.411,4.691,-1.655,0.116,0.059,0.142,-1
2008-08-30 08:29:00,3.36,-0.014,45.873,0.022,9.158,13.164,20.139,4.96,-5412.5,67.367,2.36,0.757,0.086,0.076,0.168,-1
2008-08-30 08:42:00,4.043,-0.009,69.705,0.018,74.192,11.47,3.703,9.092,-5320.5,66.933,2.026,-0.095,0.062,0.073,0.151,-1
2008-08-30 08:53:00,2.862,-0.013,29.4,0.028,21.011,8.352,9.143,5.011,-5304.5,68.856,2.359,-0.52,0.097,0.05,0.109,-1
2008-08-30 09:13:00,-1.991,-0.011,40.089,0.015,13.415,9.794,6.831,4.113,-5387.5,71.544,1.049,0.331,0.063,0.051,0.125,-1
2008-08-30 09:37:00,0.766,-0.009,63.687,0.016,18.567,10.431,6.428,3.372,-6300.25,69.756,5.723,-0.52,0.052,0.047,0.104,-1
2008-08-30 09:45:00,1.924,-0.012,54.91,0.014,12.471,10.398,19.214,1.763,-5803.0,65.378,2.487,0.236,0.048,0.056,0.134,1
2008-08-30 10:15:00,-0.197,-0.006,48.915,0.014,21.914,8.045,26.393,5.565,-5766.75,66.944,1.664,0.757,0.048,0.042,0.103,-1
2008-08-30 10:16:00,-1.986,-0.015,25.397,0.02,16.486,8.853,18.521,5.531,-5329.0,68.189,2.961,0.757,0.074,0.056,0.114,-1
2008-08-30 11:12:00,2.472,-0.011,37.71,0.016,12.358,6.306,20.518,8.136,-5410.0,69.422,5.154,-0.52,0.053,0.036,0.082,-1
2008-08-30 11:14:00,3.713,0.001,451.485,0.02,17.211,11.937,10.468,3.967,-6180.75,69.911,3.147,-1.655,0.092,0.054,0.116,-1
2008-08-30 11:18:00,-0.66,-0.008,63.85,0.019,15.01,11.909,13.768,4.461,-5461.75,66.5,3.367,0.757,0.067,0.079,0.153,-1
2008-08-30 11:57:00,-1.057,-0.012,62.762,0.024,22.442,12.011,18.356,6.515,-5055.5,68.9,2.825,-0.52,0.068,0.065,0.155,-1
2008-08-30 14:10:00,11.291,-0.011,39.506,0.021,19.3,7.051,8.609,3.566,-5343.0,67.422,1.305,-0.71,0.091,0.038,0.092,1
2008-08-30 14:23:00,-1.957,-0.011,55.017,0.024,20.312,9.294,13.299,1.994,-5541.75,70.811,1.918,-0.142,0.069,0.057,0.123,-1
2008-08-30 14:37:00,-0.448,-0.006,107.099,0.019,15.825,4.092,13.213,3.81,-5782.25,71.411,2.924,-0.142,0.069,0.027,0.053,-1
2008-08-30 15:06:00,-3.932,-0.011,35.017,0.013,18.899,7.902,8.526,9.179,-5254.5,67.378,3.127,0.757,0.06,0.05,0.103,-1
2008-08-30 15:16:00,-2.336,-0.009,49.093,0.065,22.257,11.795,7.393,5.251,-6208.75,68.956,3.439,0.757,0.256,0.049,0.116,-1
2008-08-30 15:37:00,-0.217,-0.014,29.091,0.022,7.361,9.322,19.282,5.064,-5409.25,68.744,4.513,-1.655,0.101,0.056,0.118,-1
2008-08-30 15:50:00,-0.646,-0.011,49.661,0.025,16.311,8.745,22.341,3.11,-5926.25,66.256,2.197,0.757,0.074,0.05,0.111,-1
2008-08-30 15:57:00,7.24,-0.009,87.252,0.028,4.28,8.212,13.707,3.233,-5551.75,68.467,2.423,-0.142,0.11,0.05,0.107,-1
2008-08-30 16:24:00,-2.882,-0.009,59.514,0.015,13.745,3.714,47.961,5.325,-5389.75,68.167,2.867,-0.52,0.074,0.019,0.047,-1
2008-08-30 17:05:00,-0.941,-0.007,70.869,0.012,8.23,5.362,9.194,3.923,-5536.0,68.0,4.334,0.757,0.05,0.035,0.071,-1
2008-08-30 17:49:00,2.286,-0.006,42.02,0.016,12.944,2.786,34.087,3.141,-6257.5,70.267,1.87,1.04,0.057,0.017,0.035,-1
2008-08-30 19:21:00,0.723,-0.015,37.271,0.014,20.412,9.505,6.195,3.857,-6585.75,67.478,0.63,-0.52,0.049,0.041,0.094,-1
2008-08-30 19:27:00,4.907,-0.013,28.18,0.034,6.835,1.706,20.496,3.187,-5484.0,66.578,2.851,-0.52,0.124,0.01,0.022,-1
2008-08-30 20:11:00,2.28,-0.012,26.811,0.016,19.316,10.483,7.636,3.485,-6495.25,67.578,4.783,-0.52,0.066,0.046,0.101,-1
2008-08-30 20:53:00,0.952,-0.007,67.725,0.02,12.404,13.835,15.318,4.364,-5353.0,67.944,2.077,-0.142,0.059,0.076,0.184,-1
2008-08-30 21:53:00,1.284,-0.012,28.333,0.032,16.382,11.671,6.641,3.397,-6279.0,70.689,4.881,-0.52,0.133,0.047,0.114,-1
2008-08-30 23:51:00,0.706,-0.01,43.523,0.018,22.42,8.434,1.675,3.23,-6506.5,70.711,1.52,-0.52,0.057,0.037,0.082,-1
2008-08-31 02:57:00,2.687,-0.015,48.444,0.017,16.949,15.966,7.013,3.643,-5761.0,68.556,2.758,0.757,0.065,0.089,0.209,-1
2008-08-31 04:46:00,15.307,-0.011,69.885,0.023,27.728,16.485,7.9,4.306,-5518.75,69.589,4.755,-0.52,0.079,0.09,0.208,1
2008-08-31 05:05:00,7.976,-0.01,50.125,0.015,14.029,8.226,30.095,4.441,-5160.25,68.267,1.883,0.236,0.061,0.048,0.105,-1
2008-08-31 09:11:00,-0.659,-0.002,249.711,0.024,12.288,9.443,10.609,5.448,-5542.5,71.956,1.87,-0.142,0.098,0.05,0.122,-1
2008-08-31 10:36:00,-2.461,-0.009,66.214,0.021,19.932,7.141,5.568,2.816,-6484.0,71.667,1.842,-0.142,0.062,0.031,0.07,-1
2008-08-31 10:59:00,1.817,-0.016,50.744,0.044,20.337,13.264,5.685,2.959,-6349.75,67.989,5.651,0.236,0.153,0.053,0.128,1
2008-08-31 10:59:00,-1.139,-0.008,69.12,0.02,10.57,7.782,10.365,6.528,-5750.0,69.911,3.651,-0.142,0.073,0.041,0.098,-1
2008-08-31 11:03:00,-4.152,-0.01,73.008,0.027,14.307,5.27,4.489,4.66,-5613.5,67.844,1.802,-0.142,0.1,0.028,0.068,-1
2008-08-31 15:09:00,-0.694,-0.009,55.021,0.02,57.645,4.33,4.224,3.854,-5279.5,67.0,5.006,-0.142,0.062,0.029,0.055,-1
2008-08-31 15:13:00,0.189,-0.015,42.612,0.027,24.143,12.739,5.073,3.928,-6466.0,69.311,3.529,-0.568,0.095,0.051,0.125,-1
2008-08-31 16:32:00,2.39,-0.01,68.783,0.025,15.771,8.578,11.62,5.334,-5172.25,68.644,3.181,-0.142,0.089,0.053,0.113,-1
2008-08-31 20:24:00,-0.913,-0.009,64.534,0.015,26.898,14.322,2.342,4.25,-6447.0,68.656,3.297,-0.142,0.049,0.058,0.14,-1
2008-08-31 21:04:00,0.941,-0.008,57.971,0.023,13.601,1.596,20.599,6.2,-5602.25,65.689,3.645,-0.095,0.089,0.009,0.021,-1
2008-08-31 21:46:00,-2.056,-0.009,41.873,0.018,5.54,9.038,8.617,1.97,-5640.0,66.189,2.739,-0.095,0.071,0.054,0.116,-1
2008-08-31 21:58:00,-3.146,-0.01,35.663,0.025,24.799,10.626,11.359,4.817,-6470.75,67.567,6.338,-0.095,0.1,0.049,0.107,-1
2008-08-31 22:32:00,1.544,-0.01,38.143,0.032,13.742,9.434,6.784,3.412,-6545.0,70.278,2.008,-0.236,0.12,0.039,0.093,-1
2008-08-31 22:48:00,1.437,-0.009,79.886,0.023,19.431,11.318,9.588,4.407,-5277.25,67.533,2.289,-0.095,0.086,0.065,0.149,-1
2008-08-31 22:57:00,-6.044,-0.008,48.558,0.016,23.052,11.165,7.677,4.845,-6474.25,63.189,0.611,-0.095,0.05,0.046,0.109,-1
2008-01-09 00:01:00,1.379,-0.01,36.679,0.08,26.604,12.676,8.207,4.712,-6238.25,69.767,2.653,-0.095,0.268,0.052,0.126,-1
2008-01-09 00:39:00,-0.962,-0.006,70.737,0.02,21.06,10.784,6.27,4.144,-6283.75,68.056,2.859,-0.095,0.066,0.049,0.107,-1
2008-01-09 00:45:00,1.607,-0.011,43.786,0.023,17.834,2.47,20.712,6.673,-5422.0,69.133,6.886,-0.095,0.077,0.014,0.032,-1
2008-01-09 00:53:00,-2.573,-0.008,47.761,0.023,19.623,13.242,10.037,3.727,-6286.75,67.256,4.441,-0.095,0.077,0.054,0.131,-1
2008-01-09 05:29:00,3.392,-0.01,28.019,0.022,26.08,13.706,6.691,5.478,-6590.75,67.378,2.927,0.615,0.071,0.056,0.135,-1
2008-01-09 05:32:00,-1.377,-0.01,45.91,0.033,11.752,6.432,8.455,2.839,-6386.75,67.267,3.481,-0.236,0.108,0.027,0.064,-1
2008-01-09 06:12:00,2.034,-0.01,32.57,0.032,8.985,5.765,11.775,5.614,-5520.25,69.889,2.3,0.615,0.104,0.031,0.075,-1
2008-01-09 06:21:00,1.576,-0.007,129.081,0.026,4.354,6.715,7.94,6.682,-5529.25,66.678,1.897,-0.426,0.084,0.036,0.086,-1
2008-01-09 06:52:00,2.534,-0.011,41.685,0.04,21.429,13.347,7.018,5.878,-6454.5,67.811,1.14,0.615,0.113,0.056,0.132,-1
2008-01-09 08:18:00,-1.733,-0.009,70.454,0.022,11.29,7.589,20.965,6.364,-5566.5,66.444,1.054,0.0,0.07,0.048,0.1,-1
2008-01-09 09:06:00,-5.166,-0.011,47.38,0.025,20.961,8.476,9.177,5.224,-6374.5,69.478,2.206,0.0,0.094,0.035,0.083,-1
2008-01-09 09:19:00,-5.003,-0.009,53.406,0.027,23.857,11.965,4.45,3.284,-6381.5,67.644,3.076,0.615,0.117,0.048,0.116,-1
2008-01-09 09:54:00,-1.008,-0.008,67.924,0.02,20.622,11.852,6.591,5.373,-6630.25,68.878,3.978,0.0,0.067,0.054,0.116,-1
2008-01-09 10:57:00,2.059,-0.01,39.327,0.013,16.453,7.61,16.04,5.098,-5349.25,69.222,2.568,0.189,0.053,0.048,0.102,-1
2008-01-09 11:40:00,-0.17,-0.009,77.193,0.016,14.152,9.032,63.419,4.715,-4557.0,69.122,3.537,0.0,0.052,0.053,0.118,-1
2008-01-09 16:20:00,-1.879,-0.009,52.883,0.028,20.798,12.943,5.982,4.769,-6301.75,69.8,2.84,0.0,0.122,0.052,0.126,-1
2008-01-09 19:54:00,53.682,-0.002,217.143,0.023,20.86,13.564,7.259,5.456,-6405.75,68.678,2.463,0.047,0.097,0.056,0.133,1
2008-01-09 20:51:00,2.114,-0.011,58.493,0.024,18.769,6.404,14.158,4.752,-5438.5,67.478,1.786,0.0,0.087,0.039,0.082,-1
2008-01-09 22:05:00,-0.992,-0.009,47.467,0.027,16.503,10.228,14.058,4.811,-6316.75,69.411,3.268,0.0,0.096,0.043,0.101,-1
2008-01-09 23:05:00,-0.804,-0.012,55.143,0.03,22.16,13.821,8.433,3.494,-6190.0,67.911,4.872,0.047,0.107,0.059,0.135,-1
2008-01-09 23:19:00,0.579,-0.009,32.697,0.025,20.812,7.116,8.078,3.767,-6449.75,68.189,3.172,0.0,0.084,0.03,0.07,-1
2008-01-09 23:24:00,-4.814,-0.01,68.063,0.024,11.754,6.296,40.286,3.519,-5989.75,69.022,2.763,0.047,0.074,0.042,0.08,-1
2008-01-09 23:28:00,-0.096,-0.009,61.885,0.034,23.426,7.383,5.459,3.641,-6392.75,68.333,3.618,0.047,0.134,0.035,0.073,-1
2008-01-09 23:39:00,0.34,-0.013,54.615,0.012,19.525,8.937,22.987,3.631,-5416.0,68.733,1.214,-0.946,0.048,0.049,0.115,-1
2008-01-09 23:45:00,1.513,-0.01,40.467,0.024,26.392,16.448,8.748,6.687,-6447.25,66.278,3.082,0.047,0.084,0.068,0.166,-1
2008-01-09 23:59:00,-19.993,-0.01,58.947,0.032,19.421,8.36,4.904,5.708,-5362.75,66.756,3.582,0.0,0.1,0.052,0.111,-1
2008-02-09 00:26:00,0.086,-0.007,77.601,0.022,19.142,12.06,6.535,4.355,-6411.5,64.1,2.462,-0.946,0.079,0.052,0.119,-1
2008-02-09 00:31:00,3.65,-0.01,46.231,0.025,14.597,6.303,34.181,3.449,-5936.0,68.411,3.116,0.0,0.084,0.035,0.08,-1
2008-02-09 00:46:00,5.1,-0.01,28.718,0.024,24.245,12.333,5.425,2.859,-6415.25,68.544,5.064,0.047,0.085,0.052,0.122,-1
2008-02-09 01:09:00,2.467,-0.008,53.092,0.023,16.757,2.55,16.4,4.082,-5597.5,69.522,0.718,1.939,0.086,0.015,0.033,-1
2008-02-09 01:10:00,-2.667,-0.011,65.904,0.024,15.393,9.819,8.674,5.472,-5280.25,66.9,3.682,0.236,0.088,0.058,0.126,-1
2008-02-09 01:10:00,3.8,-0.009,46.473,0.018,20.676,15.408,10.052,4.2,-6347.0,69.267,5.944,-0.946,0.074,0.063,0.153,-1
2008-02-09 01:36:00,0.342,-0.014,33.058,0.014,12.822,6.594,5.618,2.734,-6407.75,67.211,3.335,0.047,0.064,0.03,0.064,-1
2008-02-09 01:50:00,0.23,-0.01,39.752,0.026,21.037,11.901,7.326,4.09,-6470.25,66.389,2.315,0.047,0.097,0.052,0.118,-1
2008-02-09 02:02:00,-0.748,-0.006,97.83,0.021,13.856,11.029,54.274,7.259,-4621.0,69.1,0.997,0.236,0.078,0.067,0.145,-1
2008-02-09 02:11:00,2.74,-0.009,56.445,0.026,20.03,14.519,6.803,4.526,-6453.0,68.7,4.785,0.236,0.099,0.058,0.142,-1
2008-02-09 02:50:00,0.149,-0.01,27.154,0.02,23.773,12.754,5.121,3.592,-6288.25,69.244,2.832,0.047,0.066,0.052,0.127,-1
2008-02-09 02:52:00,1.498,-0.008,54.758,0.025,7.73,9.302,19.152,4.193,-5085.75,66.311,2.624,-0.804,0.086,0.05,0.118,-1
2008-02-09 03:33:00,-0.352,-0.008,61.446,0.022,25.176,14.868,7.704,5.018,-6295.0,68.033,4.586,0.047,0.078,0.06,0.146,-1
2008-02-09 03:35:00,1.799,-0.01,32.039,0.026,17.334,11.614,3.579,4.618,-6370.25,68.133,3.173,0.426,0.105,0.049,0.113,-1
2008-02-09 03:35:00,-1.71,-0.009,38.409,0.026,22.665,11.166,5.648,5.792,-6551.5,71.356,1.455,1.939,0.094,0.045,0.108,-1
2008-02-09 04:19:00,2.192,-0.009,67.945,0.024,17.333,9.212,5.142,4.347,-6534.75,69.822,4.314,0.047,0.082,0.037,0.09,-1
2008-02-09 04:22:00,-0.228,-0.011,59.226,0.028,20.573,8.893,4.765,3.801,-6295.5,68.978,1.579,1.939,0.089,0.038,0.088,-1
2008-02-09 05:46:00,-2.743,-0.01,60.636,0.028,17.101,11.288,47.514,4.447,-5994.0,67.956,3.944,1.939,0.1,0.063,0.145,-1
2008-02-09 06:03:00,1.034,-0.012,36.287,0.024,20.958,11.105,28.288,4.404,-6900.5,67.022,1.563,0.426,0.086,0.05,0.108,-1
2008-02-09 06:19:00,-1.234,-0.01,103.129,0.026,17.871,11.377,5.641,4.082,-6204.25,69.544,3.592,0.047,0.102,0.047,0.114,-1
2008-02-09 06:32:00,3.931,-0.009,48.153,0.026,21.981,9.555,21.46,7.863,-5442.75,70.622,1.082,-0.615,0.096,0.053,0.124,-1
2008-02-09 06:48:00,3.184,-0.012,35.518,0.018,27.634,10.916,7.289,4.89,-6448.25,69.144,2.7,1.939,0.067,0.049,0.109,-1
2008-02-09 07:22:00,3.526,-0.007,75.524,0.022,21.051,13.751,7.131,4.758,-6535.25,67.933,3.855,-0.804,0.066,0.057,0.135,-1
2008-02-09 07:32:00,0.876,-0.011,60.137,0.025,0.0,0.0,0.0,0.0,0.0,69.333,0.0,1.939,0.1,0.0,0.0,-1
2008-02-09 08:15:00,-1.968,-0.008,52.2,0.016,12.53,5.656,13.688,4.091,-5442.75,66.989,4.211,0.426,0.068,0.039,0.073,-1
2008-02-09 08:54:00,3.296,-0.008,52.932,0.026,14.116,10.2,5.704,2.743,-6451.75,66.6,2.039,-0.946,0.093,0.045,0.103,-1
2008-02-09 09:36:00,4.382,-0.006,90.249,0.029,22.016,9.314,8.438,4.287,-6364.25,69.111,2.219,0.236,0.11,0.04,0.09,-1
2008-02-09 09:37:00,0.508,-0.009,88.252,0.017,20.011,13.809,15.866,2.932,-5521.25,69.9,2.622,-0.142,0.057,0.079,0.176,-1
2008-02-09 10:13:00,0.437,-0.01,46.305,0.022,16.105,9.335,6.079,4.138,-6317.25,66.7,4.695,0.047,0.062,0.042,0.093,-1
2008-02-09 10:21:00,-0.661,-0.014,43.624,0.014,18.478,11.918,30.099,6.115,-5508.5,68.111,1.566,-0.615,0.055,0.064,0.156,-1
2008-02-09 10:25:00,2.506,-0.008,74.277,0.02,12.504,14.888,19.165,6.936,-5249.25,74.667,3.987,0.236,0.078,0.092,0.196,-1
2008-02-09 10:33:00,0.403,-0.01,41.504,0.024,21.227,13.444,7.297,4.851,-6564.5,68.333,4.75,-0.615,0.101,0.054,0.133,-1
2008-02-09 11:08:00,-1.297,-0.012,26.201,0.026,12.916,9.169,19.121,7.978,-5648.25,67.756,2.986,1.939,0.086,0.053,0.12,-1
2008-02-09 11:22:00,4.483,-0.009,82.385,0.017,21.382,11.037,9.025,5.361,-6249.25,69.478,2.412,0.047,0.056,0.045,0.108,-1
2008-02-09 11:47:00,0.304,-0.01,48.181,0.022,10.814,3.313,9.704,2.939,-5667.75,69.633,1.795,0.426,0.073,0.018,0.043,-1
2008-02-09 11:49:00,2.572,-0.011,23.256,0.024,9.835,11.129,1.47,2.698,-5440.5,67.278,4.502,-0.615,0.085,0.069,0.141,-1
2008-02-09 12:01:00,-0.056,-0.013,36.773,0.031,18.824,11.498,13.226,5.469,-5701.0,70.056,4.172,-0.615,0.129,0.068,0.146,-1
2008-02-09 12:17:00,-0.446,-0.008,67.29,0.021,21.497,11.844,5.643,3.235,-6308.75,67.744,4.301,-0.615,0.073,0.05,0.118,-1
2008-02-09 12:26:00,-1.158,-0.01,66.496,0.033,25.369,9.514,6.854,3.565,-6449.25,70.022,2.075,-0.615,0.131,0.041,0.093,-1
2008-02-09 12:30:00,-0.407,-0.011,32.941,0.032,25.065,13.786,27.63,4.383,-6724.5,70.1,5.543,-0.615,0.096,0.058,0.136,-1
2008-02-09 12:44:00,0.116,-0.008,64.455,0.013,13.478,10.132,19.022,5.692,-5646.25,69.422,2.937,-0.142,0.041,0.057,0.131,-1
2008-02-09 13:05:00,-8.64,-0.007,93.333,0.03,11.828,2.669,20.596,1.455,-5336.0,68.733,3.254,-0.615,0.111,0.015,0.035,-1
2008-02-09 13:08:00,3.19,-0.011,45.476,0.029,47.871,7.709,11.983,6.911,-5699.75,69.4,3.603,0.426,0.092,0.04,0.097,-1
2008-02-09 13:27:00,-2.084,-0.01,35.663,0.018,8.479,7.936,6.424,2.536,-5386.5,67.978,1.142,0.426,0.072,0.047,0.1,-1
2008-02-09 13:40:00,-1.153,-0.01,37.485,0.023,27.253,14.178,31.239,2.778,-5374.75,69.589,2.39,-0.615,0.068,0.078,0.183,-1
2008-02-09 14:09:00,2.99,0.02,20.677,0.046,29.327,10.883,13.766,4.479,-5513.5,65.911,3.05,0.047,0.158,0.065,0.142,-1
2008-02-09 14:21:00,1.558,-0.009,68.805,0.022,25.231,13.79,7.974,4.61,-6433.5,69.844,2.299,0.426,0.097,0.055,0.135,-1
2008-02-09 14:34:00,-0.546,-0.01,22.622,0.024,28.43,13.284,23.642,5.637,-6374.25,68.167,0.646,0.047,0.073,0.053,0.127,-1
2008-02-09 15:29:00,2.862,-0.007,65.018,0.026,8.094,5.237,14.209,3.562,-5538.75,69.8,2.263,-0.473,0.08,0.028,0.067,-1
2008-02-09 16:10:00,-4.448,-0.009,89.136,0.011,13.23,6.393,10.249,3.516,-6507.75,66.678,1.323,0.047,0.038,0.03,0.063,-1
2008-02-09 16:50:00,2.43,-0.008,48.558,0.016,17.906,7.054,14.081,3.184,-5397.25,68.944,1.325,1.939,0.062,0.04,0.092,-1
2008-02-09 16:54:00,1.17,-0.007,45.552,0.023,10.049,9.778,10.981,4.464,-5545.75,66.178,1.927,-0.473,0.09,0.059,0.128,-1
2008-02-09 16:58:00,-1.93,-0.014,39.333,0.027,22.289,13.828,4.15,4.075,-6529.75,70.411,3.96,0.236,0.114,0.056,0.135,-1
2008-02-09 17:10:00,2.637,-0.008,36.199,0.02,20.348,8.574,8.318,4.905,-6468.25,68.722,3.078,0.047,0.074,0.035,0.083,-1
2008-02-09 17:18:00,3.483,-0.01,42.371,0.037,10.567,4.299,10.227,1.598,-5573.25,67.611,2.724,0.236,0.119,0.023,0.055,-1
2008-02-09 18:38:00,2.017,-0.01,42.317,0.019,11.902,11.925,24.667,3.642,-5760.75,68.256,1.196,-0.473,0.06,0.065,0.149,-1
2008-02-09 18:52:00,1.553,-0.011,51.064,0.022,19.575,9.026,11.942,3.792,-5618.75,59.967,2.318,0.757,0.07,0.04,0.088,-1
2008-02-09 19:18:00,-8.698,-0.01,26.406,0.023,20.772,11.986,5.921,4.403,-6417.75,72.267,4.5,-0.473,0.092,0.053,0.118,-1
2008-02-09 20:18:00,-2.339,-0.01,196.02,0.023,8.47,3.417,17.234,5.736,-5442.75,69.2,2.603,-0.473,0.081,0.022,0.045,-1
2008-02-09 20:52:00,4.178,-0.009,59.016,0.017,27.155,14.717,3.906,5.114,-6425.25,70.3,1.459,0.757,0.07,0.061,0.145,-1
2008-02-09 20:58:00,4.146,-0.008,92.462,0.016,7.579,3.089,13.053,2.124,-5247.75,67.756,1.664,-0.473,0.056,0.022,0.04,-1
2008-02-09 20:59:00,4.056,-0.011,58.036,0.042,12.588,9.769,2.462,3.55,-6660.25,69.267,2.248,0.757,0.149,0.04,0.094,-1
2008-03-09 00:18:00,1.54,-0.008,120.603,0.026,19.809,11.337,6.069,4.876,-6656.5,68.7,2.856,0.236,0.095,0.05,0.11,-1
2008-03-09 00:45:00,2.863,-0.011,58.266,0.028,10.79,10.608,5.929,2.35,-6375.25,68.322,3.997,0.047,0.116,0.049,0.106,-1
2008-03-09 00:58:00,1.776,-0.014,36.011,0.012,4.173,4.41,2.679,1.453,-6233.5,65.856,2.769,1.939,0.046,0.02,0.044,-1
2008-03-09 01:15:00,16.649,-0.008,39.875,0.018,99.909,5.322,15.935,2.711,-5748.5,67.5,1.879,0.757,0.066,0.028,0.068,1
2008-03-09 01:32:00,1.926,-0.009,60.109,0.024,22.612,8.466,5.127,6.754,-5519.75,67.389,3.599,-0.473,0.091,0.045,0.109,-1
2008-03-09 04:18:00,-1.373,-0.009,42.697,0.019,23.772,11.19,3.022,3.669,-6385.75,69.778,2.137,-0.52,0.065,0.048,0.111,-1
2008-03-09 06:26:00,2.622,-0.01,61.386,0.02,15.179,10.959,7.829,3.639,-6284.25,68.767,2.33,0.757,0.067,0.045,0.11,-1
2008-03-09 09:38:00,-0.778,-0.011,45.634,0.026,7.052,5.506,40.39,3.13,-6048.5,67.856,3.681,-0.189,0.085,0.033,0.069,-1
2008-03-09 14:24:00,-0.392,-0.011,26.509,0.02,16.479,3.813,16.642,0.946,-5486.25,68.378,1.329,0.047,0.068,0.027,0.049,-1
2008-03-09 14:29:00,-0.969,-0.011,24.242,0.012,7.222,12.841,28.223,5.649,-5201.5,74.133,4.151,0.047,0.044,0.071,0.173,-1
2008-03-09 17:22:00,5.096,-0.009,62.534,0.013,13.481,15.52,24.003,3.855,-5553.5,69.144,4.444,0.426,0.044,0.083,0.198,-1
2008-03-09 18:16:00,-1.117,-0.009,45.902,0.026,21.159,12.971,6.127,4.494,-6316.75,69.611,1.858,0.047,0.105,0.057,0.13,-1
2008-03-09 18:16:00,3.336,-0.01,56.709,0.019,13.842,8.674,7.209,3.13,-6394.5,72.9,1.503,0.047,0.064,0.036,0.086,-1
2008-03-09 20:00:00,0.983,-0.011,63.059,0.019,22.327,10.456,5.086,3.86,-6331.25,70.6,3.864,0.426,0.072,0.043,0.102,-1
2008-03-09 20:10:00,-0.673,-0.011,29.333,0.017,7.631,6.241,8.411,2.572,-6325.0,74.522,2.18,-0.52,0.061,0.025,0.062,-1
2008-04-09 08:01:00,-0.789,-0.009,66.941,0.027,21.576,10.264,18.033,7.051,-5728.5,74.222,3.983,0.095,0.1,0.06,0.134,-1
2008-04-09 08:22:00,1.762,-0.01,45.658,0.014,21.518,8.777,3.167,5.094,-6410.75,74.133,4.353,0.047,0.046,0.037,0.087,-1
2008-04-09 08:33:00,2.458,-0.012,55.777,0.013,21.451,16.096,13.577,8.942,-5487.25,73.978,6.826,0.095,0.046,0.092,0.215,-1
2008-04-09 08:41:00,2.937,-0.01,42.054,0.021,14.23,8.615,5.779,3.238,-6627.25,66.733,2.342,0.095,0.064,0.039,0.086,-1
2008-04-09 08:53:00,1.949,-0.011,32.35,0.015,12.944,8.777,67.937,7.274,-4685.25,67.244,4.373,0.095,0.044,0.053,0.113,-1
2008-04-09 11:50:00,-1.419,-0.009,36.872,0.024,20.758,10.112,7.207,3.827,-6424.5,66.089,2.528,1.04,0.089,0.046,0.102,-1
2008-04-09 14:09:00,0.253,-0.014,32.114,0.016,13.445,8.375,7.926,4.252,-5501.0,68.7,4.297,0.095,0.059,0.047,0.109,-1
2008-04-09 14:11:00,1.593,-0.009,44.503,0.022,7.804,13.135,24.197,3.277,-5314.75,68.478,5.946,0.095,0.093,0.075,0.172,-1
2008-04-09 14:48:00,1.184,-0.01,31.769,0.017,24.846,5.754,12.937,4.479,-5519.0,66.144,2.912,0.095,0.062,0.033,0.075,-1
2008-04-09 16:30:00,-1.576,-0.011,28.667,0.016,22.567,12.026,5.591,4.659,-6492.25,71.578,1.874,0.095,0.051,0.049,0.118,-1
2008-04-09 16:41:00,-0.272,-0.01,53.076,0.018,25.628,17.243,44.33,4.875,-5549.25,68.544,1.522,0.0,0.059,0.091,0.222,-1
2008-04-09 16:56:00,-2.029,-0.012,200.823,0.025,11.456,11.631,35.995,9.408,-6284.25,74.178,2.924,0.0,0.082,0.066,0.153,-1
2008-04-09 17:30:00,3.536,-0.009,44.145,0.021,18.73,10.596,7.384,4.359,-6338.25,66.289,1.606,0.0,0.079,0.042,0.104,-1
