SensorTime,Chamber_Temperature_edu,Chamber_Pressure_edu,Gas_Flow_edu,RF_Power_edu,Vacuum_Level_edu,Cooling_Water_Temperature_edu,Vibration_edu,Process_Time_edu,주요센서_A,주요센서_B,검사결과
2008-09-30 01:33:00,1.41,-0.01,41.59,0.02,16.91,13.43,3.06,5.53,-5597.0,72.61,0
2008-09-30 01:36:00,-7.01,-0.01,48.14,0.03,11.29,7.48,7.98,5.7,-5303.0,71.07,0
2008-09-30 02:44:00,1.93,-0.01,46.14,0.02,29.32,11.44,7.53,7.6,-5447.25,74.47,1
2008-09-30 04:01:00,6.35,-0.01,48.81,0.02,16.35,9.4,14.48,7.58,-5606.25,68.09,0
2008-09-30 04:42:00,6.28,-0.01,37.03,0.02,19.14,8.64,2.43,5.39,-5631.25,71.41,0
2008-09-30 08:44:00,5.64,-0.01,35.11,0.03,14.64,10.98,18.36,5.73,-5632.0,72.72,0
2008-09-30 12:31:00,-3.78,-0.01,62.64,0.02,5.89,9.44,5.54,4.84,-5468.0,72.29,0
2008-09-30 13:29:00,-1.95,-0.01,62.44,0.02,22.52,10.5,18.63,5.47,-5400.5,75.89,0
2008-09-30 14:20:00,1.33,-0.0,70.47,0.03,22.84,11.44,6.48,7.87,-5651.25,75.66,0
2008-09-30 14:36:00,0.15,-0.01,32.13,0.03,17.4,10.56,8.01,2.08,-5528.5,72.78,0
2008-09-30 15:16:00,-1.31,-0.01,30.32,0.03,7.13,9.05,11.05,3.59,-5863.0,68.36,0
2008-09-30 15:26:00,-1.86,-0.01,52.79,0.02,14.77,15.98,16.98,5.01,-5631.75,77.34,0
2008-09-30 16:13:00,3.43,-0.01,47.06,0.02,17.07,16.08,19.14,5.17,-5773.0,75.26,0
2008-09-30 16:50:00,3.18,-0.01,43.92,0.02,3.09,7.36,10.62,10.08,-5520.25,75.37,0
2008-09-30 17:27:00,-2.36,-0.01,33.27,0.02,7.22,16.04,11.47,7.02,-5511.0,68.2,0
2008-09-30 19:17:00,2.34,-0.01,40.0,0.02,20.29,19.41,8.99,4.35,-5437.25,76.32,0
2008-09-30 19:17:00,-6.03,-0.01,63.16,0.02,12.73,7.25,8.5,3.42,-5318.5,74.01,0
2008-09-30 21:39:00,0.2,-0.01,68.35,0.02,1.63,5.88,10.55,3.69,-5145.25,68.77,0
2008-09-30 21:42:00,2.07,-0.01,32.0,0.02,7.19,2.26,3.82,5.88,-5605.0,73.5,0
2008-09-30 23:34:00,,-0.01,104.85,0.02,15.13,11.27,13.29,7.5,-5561.75,72.6,0
2008-09-30 23:58:00,0.24,-0.01,65.73,0.02,6.82,13.34,6.71,6.36,-5050.25,66.21,0
2008-01-10 00:20:00,-3.01,-0.01,47.24,0.02,30.45,10.38,28.67,2.17,-5190.0,75.27,0
2008-01-10 01:11:00,1.28,-0.01,39.15,0.02,8.9,7.84,6.95,2.1,-5191.5,68.07,0
2008-01-10 02:53:00,2.2,-0.01,31.88,0.02,20.32,13.36,3.91,4.06,-5422.25,69.16,0
2008-01-10 05:56:00,-3.01,-0.01,52.84,0.02,17.96,9.29,15.4,4.38,-5459.75,70.87,1
2008-01-10 07:19:00,-1.1,-0.01,44.44,0.02,25.17,16.39,21.72,5.78,-5705.5,73.2,0
2008-01-10 07:28:00,-2.03,-0.01,77.47,0.01,11.62,9.02,17.37,4.61,-5912.0,75.32,0
2008-01-10 08:15:00,-6.65,-0.01,42.22,0.02,10.69,7.96,5.61,7.15,-5441.25,70.98,0
2008-01-10 09:15:00,-0.55,-0.01,50.29,0.02,3.44,10.67,19.49,1.78,-5711.75,69.78,0
2008-01-10 09:16:00,-7.15,-0.01,52.79,0.02,8.52,10.81,13.62,6.13,-5545.25,67.17,0
2008-01-10 14:22:00,-6.38,-0.01,66.67,0.03,16.54,7.92,7.73,2.88,-5316.25,69.63,0
2008-01-10 15:16:00,-0.15,-0.01,62.5,0.02,27.1,13.95,16.11,6.86,-5560.25,74.07,0
2008-01-10 16:43:00,-1.43,-0.01,41.35,0.01,6.57,3.74,17.88,4.73,-5357.25,67.27,0
2008-01-10 19:57:00,-5.65,-0.01,58.9,0.03,6.01,13.82,6.55,4.35,-5100.0,73.06,0
2008-01-10 21:15:00,0.66,-0.01,42.92,0.02,11.0,10.37,13.26,3.88,-5498.75,73.81,0
2008-01-10 21:50:00,-1.97,-0.01,53.33,0.02,4.63,11.11,10.86,2.03,-5597.75,74.07,0
2008-01-10 22:47:00,5.07,-0.01,43.95,0.02,8.2,12.6,29.66,4.55,-5138.5,67.44,0
2008-01-10 23:34:00,-0.51,-0.01,35.74,0.02,23.49,12.99,16.66,2.77,-5552.0,67.79,0
2008-02-10 00:21:00,4.16,-0.01,55.0,0.02,31.7,13.55,3.89,2.86,-5523.25,67.39,0
2008-02-10 00:22:00,3.14,-0.01,43.66,0.03,29.03,18.4,13.78,6.29,-5609.5,73.52,0
2008-02-10 03:17:00,3.87,-0.01,210.6,0.02,13.67,11.36,13.04,4.76,-5261.25,71.49,1
2008-02-10 03:27:00,-5.41,-0.01,72.31,0.02,12.07,13.87,7.56,8.3,-5370.5,70.04,0
2008-02-10 04:11:00,-0.68,-0.01,47.38,0.02,16.1,9.37,14.34,5.73,-5215.5,68.08,0
2008-02-10 04:23:00,4.69,-0.01,52.5,0.02,12.75,7.28,12.66,6.02,-5743.25,72.47,0
2008-02-10 04:24:00,0.77,-0.01,23.89,0.02,12.48,7.99,9.24,3.21,-5398.0,75.97,0
2008-02-10 06:49:00,-0.71,-0.01,44.0,0.03,17.54,12.34,22.34,6.6,-4995.75,67.17,0
2008-02-10 07:35:00,3.15,-0.01,59.5,0.01,16.76,6.25,4.62,6.59,-5672.0,68.46,0
2008-02-10 07:58:00,,-0.01,68.57,0.02,11.46,8.16,13.95,4.72,-5521.0,69.53,0
2008-02-10 08:24:00,-3.89,-0.01,28.61,0.02,16.13,15.23,13.36,9.1,-5627.25,74.54,0
2008-02-10 08:52:00,-6.88,-0.01,76.12,0.02,17.44,5.34,20.82,1.2,-5729.5,70.96,0
2008-02-10 08:57:00,-0.4,-0.01,50.97,0.02,16.22,12.75,12.29,5.03,-5346.25,67.02,0
2008-02-10 09:10:00,0.14,-0.01,28.5,0.02,23.74,12.77,10.86,4.1,-5129.25,71.88,1
2008-02-10 09:42:00,0.55,-0.01,29.46,0.02,28.82,7.79,16.53,1.32,-5341.5,76.33,0
2008-02-10 10:03:00,3.26,-0.01,68.01,0.03,12.5,7.95,12.7,8.93,-5290.5,68.2,0
2008-02-10 14:07:00,0.85,-0.01,56.35,0.02,10.95,4.33,6.63,1.23,-5475.5,70.56,1
2008-02-10 14:10:00,-5.71,-0.01,95.86,0.12,13.09,8.39,3.9,3.58,-5333.0,68.08,1
2008-02-10 14:54:00,3.07,-0.01,34.67,0.02,16.76,18.5,16.0,7.19,-5524.5,73.67,0
2008-02-10 15:10:00,4.94,-0.01,39.71,0.02,8.43,12.83,19.36,4.43,-5324.5,69.07,0
2008-02-10 15:44:00,2.87,-0.01,27.13,0.02,14.53,10.16,4.52,3.71,-5662.0,69.93,0
2008-02-10 15:58:00,-0.63,-0.01,24.51,0.03,13.73,3.12,11.48,2.58,-5826.0,71.83,0
2008-02-10 16:32:00,-1.44,-0.01,26.05,0.02,11.92,6.13,5.54,5.73,-5219.5,68.43,0
2008-02-10 16:58:00,3.71,-0.01,44.96,0.02,24.38,14.72,22.52,8.94,-5329.75,73.69,0
2008-02-10 17:00:00,1.04,-0.01,36.81,0.02,13.33,9.29,14.25,1.12,-5621.0,72.38,0
2008-02-10 17:19:00,-3.09,-0.01,81.32,0.02,9.59,4.16,12.42,2.65,-5248.75,68.72,0
2008-02-10 19:21:00,-1.41,-0.01,45.56,0.02,12.91,11.97,22.12,8.14,-5329.0,70.17,0
2008-02-10 19:25:00,-0.02,-0.01,49.93,0.02,13.51,4.1,18.3,7.01,-5759.5,73.28,0
2008-02-10 20:54:00,2.93,-0.01,52.02,0.03,14.75,18.97,42.84,5.18,-5345.25,68.43,0
2008-02-10 21:32:00,3.89,-0.01,33.29,0.04,7.02,9.42,16.14,6.02,-5469.5,67.8,1
2008-02-10 21:33:00,-3.57,-0.01,62.01,0.02,40.98,19.38,19.14,5.19,-5867.5,70.84,0
2008-02-10 22:23:00,0.16,-0.01,35.29,0.02,15.12,2.25,20.95,8.01,-5326.5,68.24,0
2008-02-10 22:33:00,1.79,-0.01,34.06,0.02,28.89,16.18,11.47,7.7,-5224.25,70.02,0
2008-02-10 23:32:00,-2.48,-0.01,49.25,0.02,18.14,8.68,4.34,6.29,-5719.0,72.01,0
2008-02-10 23:32:00,0.67,-0.01,60.5,0.02,12.19,8.78,31.54,8.65,-5432.0,70.26,0
2008-03-10 00:24:00,1.73,-0.01,21.84,0.02,8.9,13.05,4.12,4.08,-5242.75,67.42,0
2008-03-10 00:55:00,1.86,-0.01,61.87,0.02,28.29,20.18,15.53,5.41,-5603.75,74.66,0
2008-03-10 02:41:00,2.51,-0.01,29.68,0.02,16.6,7.56,12.58,4.0,-5294.5,73.9,0
2008-03-10 03:52:00,1.98,-0.01,40.0,0.02,16.66,6.37,10.82,2.75,-5575.0,71.6,0
2008-03-10 03:56:00,3.31,-0.01,34.47,0.02,19.16,9.57,2.25,5.59,-5544.0,68.0,0
2008-03-10 04:49:00,-2.1,-0.01,77.01,0.03,18.37,7.21,14.6,5.63,-5224.5,67.92,0
2008-03-10 05:01:00,0.79,-0.01,64.38,0.02,25.52,6.9,10.76,4.62,-5307.75,70.18,0
2008-03-10 05:45:00,0.96,-0.01,63.44,0.02,9.0,11.93,7.91,9.75,-5663.5,68.59,0
2008-03-10 06:15:00,0.22,-0.01,73.52,0.02,5.19,12.42,15.7,4.9,-5542.75,72.97,0
2008-03-10 08:35:00,3.48,-0.01,49.18,0.03,10.37,11.43,19.27,1.8,-5709.75,68.71,0
2008-03-10 09:30:00,-0.19,-0.01,46.36,0.02,17.96,18.87,15.32,3.46,-5834.75,72.76,0
2008-03-10 11:40:00,-5.55,-0.01,39.62,0.02,13.65,17.34,6.26,4.65,-5477.0,70.53,0
2008-03-10 12:31:00,0.8,-0.01,41.86,0.02,19.83,12.97,13.3,2.96,-5241.5,67.69,0
2008-03-10 18:45:00,1.5,-0.01,51.33,0.02,10.28,14.69,15.19,1.01,-5095.0,69.42,0
2008-03-10 19:23:00,-0.34,-0.01,46.49,0.01,8.28,9.43,22.8,4.22,-5356.25,67.56,0
2008-03-10 19:23:00,-7.14,-0.01,47.22,0.02,26.36,12.35,4.08,3.44,-5270.0,68.0,0
2008-03-10 20:11:00,-4.72,-0.01,21.55,0.02,11.22,10.01,33.12,5.51,-5247.5,70.23,0
2008-03-10 20:26:00,0.94,-0.01,38.68,0.02,20.92,2.97,15.1,5.7,-5445.25,70.42,0
2008-03-10 20:35:00,1.88,-0.01,136.92,0.02,15.45,7.61,8.2,6.65,-5461.0,74.71,0
2008-03-10 20:46:00,-3.34,-0.01,50.17,0.02,15.89,2.73,9.65,6.39,-5422.25,68.61,0
2008-03-10 21:15:00,0.69,-0.01,108.02,0.03,25.03,11.48,19.21,7.85,-5294.5,69.41,0
2008-03-10 21:52:00,-3.6,-0.01,74.42,0.03,21.95,13.07,7.28,3.74,-5264.5,69.52,0
2008-03-10 22:08:00,1.2,-0.01,51.04,0.02,16.73,9.34,14.45,9.43,-5612.25,74.09,0
2008-03-10 22:53:00,1.59,-0.01,41.24,0.03,8.04,3.24,7.49,1.7,-5407.25,69.38,0
2008-03-10 23:46:00,-6.06,-0.01,68.03,0.02,22.14,9.31,12.99,4.07,-5517.75,72.28,0
2008-04-10 00:58:00,2.59,-0.01,50.15,0.04,10.36,7.42,11.36,2.37,-5767.75,71.1,0
2008-04-10 01:49:00,-1.88,-0.01,46.41,0.02,20.4,6.36,18.87,3.22,-5733.0,68.79,0
2008-04-10 02:36:00,-3.78,-0.01,56.25,0.02,35.09,5.53,11.22,2.72,-5454.0,68.86,0
2008-04-10 03:53:00,-2.15,-0.01,33.58,0.02,14.97,8.1,3.61,5.55,-5320.5,66.29,0
2008-04-10 04:12:00,0.8,-0.01,73.67,0.03,25.43,15.57,45.93,6.49,-5802.25,70.39,0
2008-04-10 04:45:00,-1.36,-0.01,35.81,0.01,19.37,9.59,15.86,2.66,-5241.0,70.47,0
2008-04-10 09:29:00,-3.14,-0.01,44.04,0.02,25.39,8.11,5.01,5.43,-5529.25,72.56,0
2008-04-10 15:16:00,0.32,-0.01,58.86,0.1,28.3,5.45,10.83,8.12,-5390.0,68.13,0
2008-04-10 16:58:00,-9.77,-0.01,59.26,0.02,10.56,8.52,17.33,7.11,-5400.0,71.1,0
2008-04-10 18:15:00,2.7,-0.01,47.33,0.03,6.02,8.97,19.15,1.89,-5400.25,74.31,0
2008-04-10 18:25:00,-3.71,-0.01,25.26,0.03,20.17,6.47,9.99,3.02,-5194.75,76.23,0
2008-04-10 18:59:00,-2.66,-0.01,44.38,0.03,22.32,19.25,8.51,6.23,-5371.5,69.96,0
2008-04-10 19:12:00,-7.87,-0.01,89.8,0.02,19.97,10.39,11.4,2.32,-4992.75,67.99,0
2008-04-10 19:47:00,-1.99,-0.01,64.17,0.02,17.91,11.9,17.53,5.57,-5526.5,69.62,0
2008-04-10 19:54:00,-5.89,-0.01,42.16,0.02,17.31,11.54,8.99,5.61,-5295.25,69.29,0
2008-04-10 20:39:00,4.36,-0.02,29.91,0.03,12.31,11.23,19.87,6.0,-5426.0,68.37,0
2008-04-10 22:06:00,-7.67,-0.01,35.81,0.02,10.7,7.65,14.77,4.47,-5186.25,68.57,0
2008-04-10 23:18:00,1.17,-0.01,41.03,0.02,18.38,9.43,10.93,6.48,-5389.5,65.09,1
2008-05-10 00:33:00,8.15,-0.01,51.81,0.03,10.85,5.91,15.78,5.45,-5233.75,66.01,1
2008-05-10 00:33:00,1.65,-0.01,86.13,0.02,17.78,11.35,19.63,4.17,-5633.5,70.64,0
2008-05-10 01:35:00,-1.42,-0.01,65.61,0.03,10.5,10.14,15.18,5.88,-5619.5,67.14,0
2008-05-10 04:01:00,0.1,-0.01,29.75,0.02,22.94,13.4,9.82,6.28,-5357.5,69.27,0
2008-05-10 04:20:00,7.1,-0.01,54.16,0.02,12.26,14.16,8.24,1.54,-5070.75,70.37,0
2008-05-10 04:48:00,1.53,-0.01,31.09,0.01,7.26,8.81,19.13,1.57,-5421.75,71.16,0
2008-05-10 05:31:00,1.86,-0.01,46.11,0.02,9.56,10.47,7.38,2.32,-5311.25,73.14,0
2008-05-10 05:53:00,0.23,-0.01,38.59,0.02,9.05,3.58,42.23,3.62,-5207.25,68.62,0
2008-05-10 06:15:00,1.05,-0.01,64.12,0.02,22.65,18.5,9.53,5.92,-5594.5,70.58,0
2008-05-10 08:02:00,-1.03,-0.01,22.29,0.01,9.68,9.2,16.84,4.14,-5349.25,69.01,0
2008-05-10 08:40:00,-1.04,-0.01,43.39,0.02,17.27,4.43,20.35,7.54,-5337.75,70.68,0
2008-05-10 09:04:00,0.6,-0.01,35.24,0.02,7.07,9.71,13.53,5.98,-5424.5,69.03,0
2008-05-10 09:47:00,0.43,-0.01,73.25,0.02,9.72,9.59,7.72,3.46,-5092.25,70.53,0
2008-05-10 10:00:00,1.33,-0.01,31.61,0.02,11.64,15.35,19.41,3.61,-5440.5,67.86,0
2008-05-10 10:43:00,-3.42,-0.01,52.7,0.03,6.48,5.69,18.55,3.94,-5412.75,72.86,0
2008-05-10 11:05:00,0.18,-0.01,43.69,0.02,27.26,12.9,13.56,3.76,-5731.25,68.61,0
2008-05-10 11:30:00,-1.73,-0.01,40.97,0.02,18.01,19.22,3.65,7.95,-5200.25,71.79,0
2008-05-10 12:03:00,-6.74,-0.01,41.54,0.02,23.74,11.49,5.1,2.61,-5415.25,69.24,0
2008-05-10 12:17:00,-3.19,-0.01,40.79,0.02,11.06,12.89,8.09,6.13,-5156.5,73.08,0
2008-05-10 13:49:00,2.79,-0.01,56.04,0.02,32.16,11.0,5.87,3.97,-5419.75,73.12,0
2008-05-10 14:34:00,3.64,-0.01,63.65,0.03,14.49,14.64,22.72,4.12,-5470.0,71.09,0
2008-05-10 15:30:00,1.07,-0.01,84.4,0.02,13.06,12.6,15.18,1.45,-5645.0,75.23,1
2008-05-10 15:35:00,-1.87,-0.01,31.08,0.02,12.61,8.48,17.17,2.25,-5399.75,70.67,1
2008-05-10 16:15:00,5.73,-0.01,60.64,0.02,15.27,16.82,29.81,6.2,-5280.25,70.94,0
2008-05-10 16:37:00,-4.05,-0.01,65.41,0.01,24.7,9.18,13.47,7.79,-4921.0,69.96,1
2008-05-10 16:49:00,-2.54,-0.01,107.52,0.03,23.85,15.25,18.74,6.45,-5554.25,71.07,1
2008-05-10 18:46:00,-6.65,-0.01,30.55,0.02,23.61,9.76,8.27,2.27,-5284.0,70.08,1
2008-05-10 18:59:00,1.05,-0.01,31.09,0.02,7.92,8.49,8.69,2.97,-5396.75,70.36,0
2008-05-10 19:45:00,-0.81,-0.01,21.96,0.02,12.86,13.31,6.75,2.78,-5048.5,69.03,0
2008-05-10 20:12:00,-5.15,-0.01,39.27,0.02,31.47,15.01,7.27,3.45,-5489.75,74.38,0
2008-05-10 20:30:00,6.26,-0.01,29.26,0.02,28.95,15.14,6.91,0.3,-5673.5,72.37,0
2008-05-10 22:13:00,-4.89,-0.01,35.71,0.03,13.06,8.2,14.81,5.05,-5652.0,72.04,0
2008-06-10 00:41:00,-2.15,-0.01,65.92,0.02,12.96,8.08,14.69,3.92,-5467.75,74.86,0
2008-06-10 01:25:00,-1.97,-0.01,27.87,0.03,31.53,15.62,13.41,2.81,-5377.0,74.92,0
2008-06-10 01:27:00,0.7,-0.01,36.23,0.03,5.76,4.94,22.84,5.88,-5311.0,76.49,0
2008-06-10 01:30:00,-2.71,-0.01,16.31,0.02,25.74,10.17,17.97,8.13,-5425.5,74.09,0
2008-06-10 02:44:00,-5.24,-0.01,34.89,0.02,3.78,6.01,11.93,5.62,-5439.25,74.96,0
2008-06-10 02:49:00,-2.81,-0.01,48.57,0.03,16.9,10.92,9.31,3.11,-5361.75,74.6,0
2008-06-10 03:31:00,-4.66,-0.01,38.95,0.02,21.06,9.49,14.24,4.76,-5506.5,67.63,0
2008-06-10 03:50:00,-1.15,-0.01,33.8,0.02,6.27,9.11,11.32,1.64,-5475.5,70.54,1
2008-06-10 03:57:00,3.13,-0.01,53.23,0.05,15.13,12.69,16.59,3.59,-5486.5,70.04,1
2008-06-10 04:26:00,3.68,-0.01,32.97,0.02,14.99,4.39,5.57,6.17,-5546.0,70.4,0
2008-06-10 05:21:00,5.17,-0.01,48.4,0.02,5.02,10.93,5.98,6.63,-5285.0,74.53,0
2008-06-10 05:24:00,-1.3,-0.01,54.82,0.03,12.32,13.53,13.21,3.67,-5312.75,70.88,0
2008-06-10 06:11:00,3.81,-0.01,69.78,0.01,18.71,10.65,11.06,6.97,-5260.25,72.84,0
2008-06-10 06:26:00,2.05,-0.01,60.66,0.03,16.71,15.42,15.83,2.46,-5445.25,67.98,0
2008-06-10 06:49:00,0.63,-0.01,59.02,0.02,6.77,12.1,12.06,6.31,-5431.75,76.93,0
2008-06-10 07:12:00,1.7,-0.01,44.2,0.03,16.79,12.55,10.45,7.81,-5483.0,75.89,0
2008-06-10 07:17:00,-1.78,-0.01,21.83,0.03,31.7,11.56,27.19,14.71,-5149.0,76.38,0
2008-06-10 07:35:00,-2.24,-0.01,33.7,0.03,17.2,8.86,13.71,5.92,-5398.75,74.44,0
2008-06-10 07:38:00,-4.96,-0.01,23.05,0.03,9.29,10.18,25.62,4.8,-5238.0,69.67,0
2008-06-10 08:24:00,-2.03,-0.01,33.03,0.02,5.56,5.65,19.23,4.83,-5305.25,68.46,0
2008-06-10 08:57:00,-1.87,-0.01,23.76,0.02,8.86,12.24,13.11,0.85,-5516.5,76.66,0
2008-06-10 09:11:00,3.76,-0.01,44.35,0.03,22.74,10.98,7.78,2.72,-5206.0,69.03,0
2008-06-10 09:57:00,-4.86,-0.01,35.65,0.03,23.05,14.32,66.44,7.19,-4977.5,74.08,0
2008-06-10 10:07:00,-0.11,-0.01,31.92,0.02,8.62,12.8,10.62,8.73,-5404.5,70.19,0
2008-06-10 11:51:00,-3.93,-0.01,53.5,0.02,15.65,6.99,15.53,6.49,-5241.0,69.96,0
2008-06-10 12:39:00,-3.54,-0.01,51.53,0.03,21.02,6.72,21.32,4.75,-5393.5,67.09,0
2008-06-10 12:42:00,-5.68,-0.01,26.49,0.02,9.02,16.72,12.0,7.42,-5422.75,71.0,0
2008-06-10 13:08:00,2.42,-0.01,25.49,0.02,17.35,17.1,45.92,5.04,-5130.75,73.37,0
2008-06-10 13:38:00,-0.31,-0.01,63.56,0.04,21.8,12.16,14.91,7.18,-5392.25,70.16,1
2008-06-10 13:55:00,-0.03,-0.01,46.88,0.03,13.06,11.45,13.56,8.09,-5390.0,70.26,1
2008-06-10 15:00:00,-1.22,-0.01,45.58,0.02,21.48,21.58,26.75,6.69,-5274.25,73.08,1
2008-06-10 15:01:00,1.81,-0.01,45.4,0.03,16.62,11.24,23.3,5.1,-5043.5,75.58,0
2008-06-10 15:52:00,1.21,-0.01,16.56,0.03,25.12,7.18,7.03,4.47,-5547.5,74.96,0
2008-06-10 16:42:00,-2.59,-0.01,44.44,0.04,7.35,8.34,24.55,7.74,-5294.5,74.7,0
2008-06-10 16:50:00,-2.91,-0.01,24.58,0.02,20.47,19.69,8.21,3.65,-5259.25,67.2,0
2008-06-10 17:26:00,-3.24,-0.01,30.23,0.04,27.46,13.05,22.96,2.6,-5395.5,76.3,0
2008-06-10 17:26:00,-3.63,-0.01,40.23,0.02,14.01,13.82,14.71,7.17,-5573.75,72.42,0
2008-06-10 17:35:00,-3.99,-0.01,53.58,0.03,6.43,6.08,19.25,5.79,-5487.0,77.9,0
2008-06-10 18:54:00,-2.36,-0.01,38.82,0.02,15.04,8.05,5.93,7.0,-5364.75,67.02,0
2008-06-10 18:55:00,4.73,-0.01,50.87,0.02,17.15,17.95,22.05,3.4,-5464.5,69.11,0
2008-06-10 19:42:00,-3.2,-0.01,45.05,0.03,8.45,5.8,8.13,6.77,-5362.5,68.43,0
2008-06-10 20:02:00,-1.5,-0.01,25.56,0.03,13.22,8.2,7.16,4.83,-5378.0,73.31,0
2008-06-10 20:36:00,9.0,-0.01,35.45,0.02,7.97,13.05,16.61,3.51,-5339.75,74.98,0
2008-06-10 20:47:00,-0.41,-0.01,63.01,0.02,13.18,7.84,9.52,7.76,-5492.75,70.22,0
2008-06-10 21:46:00,-6.5,-0.01,37.42,0.02,11.39,11.15,20.57,8.4,-5342.0,67.48,0
2008-06-10 21:48:00,-3.77,-0.01,24.22,0.03,12.19,9.58,14.51,5.82,-5656.75,72.46,0
2008-06-10 22:37:00,3.37,-0.01,52.13,0.03,20.71,11.28,11.55,2.33,-5522.0,74.01,0
2008-06-10 23:03:00,1.34,-0.01,61.4,0.03,3.34,17.01,19.93,3.24,-5302.75,76.66,0
2008-07-10 01:46:00,-3.43,-0.01,27.13,0.03,10.06,5.66,1.84,3.85,-5482.75,73.62,0
2008-07-10 03:29:00,-3.87,-0.01,46.55,0.03,2.3,5.96,2.17,2.24,-6496.75,73.13,0
2008-07-10 03:39:00,4.93,-0.01,62.94,0.03,12.01,10.78,10.89,2.39,-5519.25,68.41,0
2008-07-10 07:32:00,1.19,-0.01,65.94,0.04,17.03,12.46,8.5,7.93,-5414.25,69.87,0
2008-07-10 07:41:00,-2.31,-0.01,55.59,0.01,3.7,31.22,5.49,41.07,-6553.5,75.29,0
2008-07-10 08:25:00,-3.06,-0.01,44.25,0.01,17.44,14.37,24.44,5.57,-5711.75,76.6,0
2008-07-10 08:26:00,-1.99,-0.01,33.19,0.02,2.65,7.4,15.7,3.27,-5477.0,76.5,0
2008-07-10 09:11:00,3.17,-0.01,34.17,0.02,17.63,6.43,9.06,3.34,-5694.25,68.67,0
2008-07-10 09:20:00,1.83,-0.01,51.39,0.03,10.59,7.67,21.58,7.0,-5946.25,74.17,0
2008-07-10 09:59:00,-4.92,-0.01,23.84,0.02,43.84,8.49,20.45,3.51,-5540.0,74.89,0
2008-07-10 10:04:00,-2.33,-0.01,32.69,0.02,18.57,11.38,13.56,8.24,-5418.75,76.06,0
2008-07-10 10:10:00,-6.26,-0.01,68.66,0.02,11.06,2.95,29.44,6.36,-5587.5,75.36,0
2008-07-10 10:51:00,-0.46,-0.01,29.82,0.02,6.36,9.38,14.7,3.33,-5524.25,77.22,0
2008-07-10 11:15:00,-0.28,-0.01,41.07,0.02,6.36,9.04,5.54,2.73,-6370.0,73.18,0
2008-07-10 11:16:00,4.74,-0.01,53.48,0.02,8.7,12.41,22.39,3.41,-5403.5,70.43,0
2008-07-10 11:36:00,-6.49,-0.01,38.63,0.03,10.59,5.09,11.11,7.14,-5573.75,68.9,0
2008-07-10 12:40:00,-3.96,-0.01,24.34,0.01,5.21,6.39,18.29,4.73,-4958.5,77.12,0
2008-07-10 13:10:00,-2.49,-0.01,68.8,0.22,17.63,9.22,16.96,7.56,-5247.0,68.7,1
2008-07-10 13:48:00,-0.53,-0.01,47.72,0.02,13.23,7.71,25.16,4.35,-5442.25,68.87,0
2008-07-10 14:35:00,-7.81,-0.01,22.36,0.03,15.91,5.94,26.67,3.23,-5441.0,74.61,0
2008-07-10 16:32:00,-2.98,-0.01,62.67,0.02,9.51,14.21,11.95,4.7,-5597.5,73.36,0
2008-07-10 17:06:00,0.32,-0.01,32.21,0.02,9.85,9.94,9.96,6.27,-5399.5,68.24,0
2008-07-10 17:28:00,-3.46,-0.01,44.49,0.02,16.88,17.21,19.28,4.55,-5429.25,74.14,0
2008-07-10 18:39:00,-3.44,-0.01,49.45,0.02,29.12,21.91,10.57,6.75,-5650.5,74.1,0
2008-07-10 19:24:00,-3.56,-0.01,57.07,0.02,19.85,16.05,25.99,3.67,-5168.25,75.44,0
2008-07-10 20:19:00,2.68,-0.01,32.86,0.03,14.94,11.43,9.2,5.29,-5226.25,70.77,0
2008-07-10 20:39:00,1.78,-0.01,32.75,0.03,4.58,8.4,3.95,4.19,-6456.75,72.62,0
2008-07-10 20:48:00,-1.46,-0.01,25.38,0.03,26.32,26.54,35.41,6.82,-5362.75,72.98,0
2008-08-10 04:47:00,-5.43,-0.01,27.76,0.02,17.72,2.26,34.25,7.2,-5313.75,73.62,0
2008-08-10 05:35:00,-1.46,-0.01,38.66,0.02,16.1,13.98,25.91,5.16,-5689.0,74.72,0
2008-08-10 05:38:00,-4.8,-0.01,46.41,0.02,6.5,8.64,29.86,4.35,-5398.75,77.12,0
2008-08-10 06:25:00,-2.67,-0.01,48.68,0.02,16.11,7.01,14.02,4.66,-5284.5,77.06,0
2008-08-10 07:10:00,-2.26,-0.01,34.91,0.02,13.53,12.52,11.08,4.68,-5657.5,72.23,0
2008-08-10 07:13:00,-1.85,-0.01,28.31,0.01,6.01,7.52,4.21,3.43,-6349.25,73.86,0
2008-08-10 07:16:00,-1.97,-0.01,97.82,0.02,10.19,7.48,23.24,4.11,-5231.5,67.01,0
2008-08-10 09:01:00,-4.57,-0.01,48.48,0.02,1.94,7.78,3.05,3.29,-6461.0,73.07,0
2008-08-10 09:06:00,-0.57,-0.01,37.98,0.02,37.64,8.24,17.23,6.91,-6106.25,68.76,0
2008-08-10 10:37:00,-2.1,-0.01,40.89,0.02,7.62,6.53,9.02,3.91,-6504.75,69.22,0
2008-08-10 12:11:00,-5.16,-0.01,40.34,0.02,14.0,11.73,8.7,6.87,-5553.0,74.67,0
2008-08-10 13:35:00,1.77,-0.01,69.24,0.02,14.35,11.09,5.28,6.38,-5187.0,70.79,0
2008-08-10 13:38:00,-0.34,-0.01,30.97,0.03,28.22,6.79,12.92,2.91,-5254.25,72.67,0
